From Id	To Id	Tx	Meta
47	14	2.26033	 UDP 8833 > 8833
47	39	2.26033	 UDP 8833 > 8833
47	29	2.26033	 UDP 8833 > 8833
47	51	2.26033	 UDP 8833 > 8833
47	24	2.26033	 UDP 8833 > 8833
47	34	2.26033	 UDP 8833 > 8833
47	59	2.26033	 UDP 8833 > 8833
47	13	2.26033	 UDP 8833 > 8833
47	49	2.26033	 UDP 8833 > 8833
47	41	2.26033	 UDP 8833 > 8833
47	0	2.26033	 UDP 8833 > 8833
47	28	2.26033	 UDP 8833 > 8833
47	21	2.26033	 UDP 8833 > 8833
47	26	2.26033	 UDP 8833 > 8833
47	52	2.26033	 UDP 8833 > 8833
47	35	2.26033	 UDP 8833 > 8833
47	22	2.26033	 UDP 8833 > 8833
47	36	2.26033	 UDP 8833 > 8833
47	54	2.26033	 UDP 8833 > 8833
47	30	2.26033	 UDP 8833 > 8833
47	44	2.26033	 UDP 8833 > 8833
47	53	2.26033	 UDP 8833 > 8833
47	42	2.26033	 UDP 8833 > 8833
47	11	2.26033	 UDP 8833 > 8833
47	2	2.26033	 UDP 8833 > 8833
47	1	2.26033	 UDP 8833 > 8833
47	3	2.26033	 UDP 8833 > 8833
47	57	2.26033	 UDP 8833 > 8833
47	25	2.26033	 UDP 8833 > 8833
47	10	2.26033	 UDP 8833 > 8833
47	60	2.26033	 UDP 8833 > 8833
47	32	2.26033	 UDP 8833 > 8833
47	55	2.26033	 UDP 8833 > 8833
47	9	2.26033	 UDP 8833 > 8833
47	43	2.26033	 UDP 8833 > 8833
47	40	2.26033	 UDP 8833 > 8833
47	20	2.26033	 UDP 8833 > 8833
47	19	2.26033	 UDP 8833 > 8833
47	50	2.26033	 UDP 8833 > 8833
47	18	2.26033	 UDP 8833 > 8833
47	33	2.26033	 UDP 8833 > 8833
47	56	2.26033	 UDP 8833 > 8833
47	58	2.26033	 UDP 8833 > 8833
47	4	2.26033	 UDP 8833 > 8833
47	15	2.26033	 UDP 8833 > 8833
47	46	2.26033	 UDP 8833 > 8833
47	48	2.26033	 UDP 8833 > 8833
47	23	2.26033	 UDP 8833 > 8833
47	45	2.26033	 UDP 8833 > 8833
47	17	2.26033	 UDP 8833 > 8833
47	31	2.26033	 UDP 8833 > 8833
47	37	2.26033	 UDP 8833 > 8833
7	27	2.46917	 UDP 8833 > 8833
7	34	2.46917	 UDP 8833 > 8833
7	59	2.46917	 UDP 8833 > 8833
7	28	2.46917	 UDP 8833 > 8833
7	52	2.46917	 UDP 8833 > 8833
7	49	2.46917	 UDP 8833 > 8833
7	16	2.46917	 UDP 8833 > 8833
7	22	2.46917	 UDP 8833 > 8833
7	54	2.46917	 UDP 8833 > 8833
7	12	2.46917	 UDP 8833 > 8833
7	29	2.46917	 UDP 8833 > 8833
7	6	2.46917	 UDP 8833 > 8833
7	8	2.46917	 UDP 8833 > 8833
7	47	2.46917	 UDP 8833 > 8833
7	2	2.46917	 UDP 8833 > 8833
7	44	2.46917	 UDP 8833 > 8833
7	5	2.46917	 UDP 8833 > 8833
7	41	2.46917	 UDP 8833 > 8833
7	60	2.46917	 UDP 8833 > 8833
7	42	2.46917	 UDP 8833 > 8833
7	38	2.46917	 UDP 8833 > 8833
7	32	2.46917	 UDP 8833 > 8833
7	0	2.46917	 UDP 8833 > 8833
7	57	2.46917	 UDP 8833 > 8833
7	25	2.46917	 UDP 8833 > 8833
7	20	2.46917	 UDP 8833 > 8833
7	3	2.46917	 UDP 8833 > 8833
7	39	2.46917	 UDP 8833 > 8833
7	14	2.46917	 UDP 8833 > 8833
7	26	2.46917	 UDP 8833 > 8833
7	43	2.46917	 UDP 8833 > 8833
7	9	2.46917	 UDP 8833 > 8833
7	21	2.46917	 UDP 8833 > 8833
7	55	2.46917	 UDP 8833 > 8833
7	58	2.46917	 UDP 8833 > 8833
7	10	2.46917	 UDP 8833 > 8833
7	24	2.46917	 UDP 8833 > 8833
7	30	2.46917	 UDP 8833 > 8833
7	13	2.46917	 UDP 8833 > 8833
7	51	2.46917	 UDP 8833 > 8833
7	33	2.46917	 UDP 8833 > 8833
7	1	2.46917	 UDP 8833 > 8833
7	15	2.46917	 UDP 8833 > 8833
7	50	2.46917	 UDP 8833 > 8833
7	56	2.46917	 UDP 8833 > 8833
7	31	2.46917	 UDP 8833 > 8833
7	35	2.46917	 UDP 8833 > 8833
7	53	2.46917	 UDP 8833 > 8833
7	36	2.46917	 UDP 8833 > 8833
7	40	2.46917	 UDP 8833 > 8833
7	46	2.46917	 UDP 8833 > 8833
7	48	2.46917	 UDP 8833 > 8833
7	4	2.46917	 UDP 8833 > 8833
7	19	2.46917	 UDP 8833 > 8833
7	45	2.46917	 UDP 8833 > 8833
7	11	2.46917	 UDP 8833 > 8833
7	18	2.46917	 UDP 8833 > 8833
7	37	2.46917	 UDP 8833 > 8833
7	23	2.46917	 UDP 8833 > 8833
7	17	2.46917	 UDP 8833 > 8833
50	9	3.02608	 UDP 8833 > 8833
50	46	3.02608	 UDP 8833 > 8833
50	48	3.02608	 UDP 8833 > 8833
50	45	3.02608	 UDP 8833 > 8833
50	4	3.02608	 UDP 8833 > 8833
50	56	3.02608	 UDP 8833 > 8833
50	10	3.02608	 UDP 8833 > 8833
50	33	3.02608	 UDP 8833 > 8833
50	15	3.02608	 UDP 8833 > 8833
50	44	3.02608	 UDP 8833 > 8833
50	41	3.02608	 UDP 8833 > 8833
50	17	3.02608	 UDP 8833 > 8833
50	40	3.02608	 UDP 8833 > 8833
50	18	3.02608	 UDP 8833 > 8833
50	19	3.02608	 UDP 8833 > 8833
50	1	3.02608	 UDP 8833 > 8833
50	23	3.02608	 UDP 8833 > 8833
50	26	3.02608	 UDP 8833 > 8833
50	29	3.02608	 UDP 8833 > 8833
50	16	3.02608	 UDP 8833 > 8833
50	49	3.02608	 UDP 8833 > 8833
50	2	3.02608	 UDP 8833 > 8833
50	21	3.02608	 UDP 8833 > 8833
50	54	3.02608	 UDP 8833 > 8833
50	30	3.02608	 UDP 8833 > 8833
50	38	3.02608	 UDP 8833 > 8833
50	58	3.02608	 UDP 8833 > 8833
50	27	3.02608	 UDP 8833 > 8833
50	6	3.02608	 UDP 8833 > 8833
50	22	3.02608	 UDP 8833 > 8833
50	53	3.02608	 UDP 8833 > 8833
50	12	3.02608	 UDP 8833 > 8833
50	28	3.02608	 UDP 8833 > 8833
50	52	3.02608	 UDP 8833 > 8833
50	7	3.02608	 UDP 8833 > 8833
50	32	3.02608	 UDP 8833 > 8833
50	31	3.02608	 UDP 8833 > 8833
50	20	3.02608	 UDP 8833 > 8833
50	34	3.02608	 UDP 8833 > 8833
50	59	3.02608	 UDP 8833 > 8833
50	47	3.02608	 UDP 8833 > 8833
50	24	3.02608	 UDP 8833 > 8833
50	37	3.02608	 UDP 8833 > 8833
50	60	3.02608	 UDP 8833 > 8833
50	35	3.02608	 UDP 8833 > 8833
50	13	3.02608	 UDP 8833 > 8833
50	51	3.02608	 UDP 8833 > 8833
50	5	3.02608	 UDP 8833 > 8833
50	8	3.02608	 UDP 8833 > 8833
50	42	3.02608	 UDP 8833 > 8833
50	57	3.02608	 UDP 8833 > 8833
50	25	3.02608	 UDP 8833 > 8833
50	36	3.02608	 UDP 8833 > 8833
50	0	3.02608	 UDP 8833 > 8833
50	14	3.02608	 UDP 8833 > 8833
50	39	3.02608	 UDP 8833 > 8833
50	3	3.02608	 UDP 8833 > 8833
50	11	3.02608	 UDP 8833 > 8833
50	43	3.02608	 UDP 8833 > 8833
50	55	3.02608	 UDP 8833 > 8833
50	9	3.02706	 UDP 8833 > 8833
50	46	3.02706	 UDP 8833 > 8833
50	48	3.02706	 UDP 8833 > 8833
50	45	3.02706	 UDP 8833 > 8833
50	4	3.02706	 UDP 8833 > 8833
50	56	3.02706	 UDP 8833 > 8833
50	10	3.02706	 UDP 8833 > 8833
50	33	3.02706	 UDP 8833 > 8833
50	15	3.02706	 UDP 8833 > 8833
50	44	3.02706	 UDP 8833 > 8833
50	41	3.02706	 UDP 8833 > 8833
50	17	3.02706	 UDP 8833 > 8833
50	40	3.02706	 UDP 8833 > 8833
50	18	3.02706	 UDP 8833 > 8833
50	19	3.02706	 UDP 8833 > 8833
50	1	3.02706	 UDP 8833 > 8833
50	23	3.02706	 UDP 8833 > 8833
50	26	3.02706	 UDP 8833 > 8833
50	29	3.02706	 UDP 8833 > 8833
50	16	3.02706	 UDP 8833 > 8833
50	49	3.02706	 UDP 8833 > 8833
50	2	3.02706	 UDP 8833 > 8833
50	21	3.02706	 UDP 8833 > 8833
50	54	3.02706	 UDP 8833 > 8833
50	30	3.02706	 UDP 8833 > 8833
50	38	3.02706	 UDP 8833 > 8833
50	58	3.02706	 UDP 8833 > 8833
50	27	3.02706	 UDP 8833 > 8833
50	6	3.02706	 UDP 8833 > 8833
50	22	3.02706	 UDP 8833 > 8833
50	53	3.02706	 UDP 8833 > 8833
50	12	3.02706	 UDP 8833 > 8833
50	28	3.02706	 UDP 8833 > 8833
50	52	3.02706	 UDP 8833 > 8833
50	7	3.02706	 UDP 8833 > 8833
50	32	3.02706	 UDP 8833 > 8833
50	31	3.02706	 UDP 8833 > 8833
50	20	3.02706	 UDP 8833 > 8833
50	34	3.02706	 UDP 8833 > 8833
50	59	3.02706	 UDP 8833 > 8833
50	47	3.02706	 UDP 8833 > 8833
50	24	3.02706	 UDP 8833 > 8833
50	37	3.02706	 UDP 8833 > 8833
50	60	3.02706	 UDP 8833 > 8833
50	35	3.02706	 UDP 8833 > 8833
50	13	3.02706	 UDP 8833 > 8833
50	51	3.02706	 UDP 8833 > 8833
50	5	3.02706	 UDP 8833 > 8833
50	8	3.02706	 UDP 8833 > 8833
50	42	3.02706	 UDP 8833 > 8833
50	57	3.02706	 UDP 8833 > 8833
50	25	3.02706	 UDP 8833 > 8833
50	36	3.02706	 UDP 8833 > 8833
50	0	3.02706	 UDP 8833 > 8833
50	14	3.02706	 UDP 8833 > 8833
50	39	3.02706	 UDP 8833 > 8833
50	3	3.02706	 UDP 8833 > 8833
50	11	3.02706	 UDP 8833 > 8833
50	43	3.02706	 UDP 8833 > 8833
50	55	3.02706	 UDP 8833 > 8833
50	9	3.02909	 UDP 8833 > 8833
50	46	3.02909	 UDP 8833 > 8833
50	48	3.02909	 UDP 8833 > 8833
50	45	3.02909	 UDP 8833 > 8833
50	4	3.02909	 UDP 8833 > 8833
50	56	3.02909	 UDP 8833 > 8833
50	10	3.02909	 UDP 8833 > 8833
50	33	3.02909	 UDP 8833 > 8833
50	15	3.02909	 UDP 8833 > 8833
50	44	3.02909	 UDP 8833 > 8833
50	41	3.02909	 UDP 8833 > 8833
50	17	3.02909	 UDP 8833 > 8833
50	40	3.02909	 UDP 8833 > 8833
50	18	3.02909	 UDP 8833 > 8833
50	19	3.02909	 UDP 8833 > 8833
50	1	3.02909	 UDP 8833 > 8833
50	23	3.02909	 UDP 8833 > 8833
50	26	3.02909	 UDP 8833 > 8833
50	29	3.02909	 UDP 8833 > 8833
50	16	3.02909	 UDP 8833 > 8833
50	49	3.02909	 UDP 8833 > 8833
50	2	3.02909	 UDP 8833 > 8833
50	21	3.02909	 UDP 8833 > 8833
50	54	3.02909	 UDP 8833 > 8833
50	30	3.02909	 UDP 8833 > 8833
50	38	3.02909	 UDP 8833 > 8833
50	58	3.02909	 UDP 8833 > 8833
50	27	3.02909	 UDP 8833 > 8833
50	6	3.02909	 UDP 8833 > 8833
50	22	3.02909	 UDP 8833 > 8833
50	53	3.02909	 UDP 8833 > 8833
50	12	3.02909	 UDP 8833 > 8833
50	28	3.02909	 UDP 8833 > 8833
50	52	3.02909	 UDP 8833 > 8833
50	7	3.02909	 UDP 8833 > 8833
50	32	3.02909	 UDP 8833 > 8833
50	31	3.02909	 UDP 8833 > 8833
50	20	3.02909	 UDP 8833 > 8833
50	34	3.02909	 UDP 8833 > 8833
50	59	3.02909	 UDP 8833 > 8833
50	47	3.02909	 UDP 8833 > 8833
50	24	3.02909	 UDP 8833 > 8833
50	37	3.02909	 UDP 8833 > 8833
50	60	3.02909	 UDP 8833 > 8833
50	35	3.02909	 UDP 8833 > 8833
50	13	3.02909	 UDP 8833 > 8833
50	51	3.02909	 UDP 8833 > 8833
50	5	3.02909	 UDP 8833 > 8833
50	8	3.02909	 UDP 8833 > 8833
50	42	3.02909	 UDP 8833 > 8833
50	57	3.02909	 UDP 8833 > 8833
50	25	3.02909	 UDP 8833 > 8833
50	36	3.02909	 UDP 8833 > 8833
50	0	3.02909	 UDP 8833 > 8833
50	14	3.02909	 UDP 8833 > 8833
50	39	3.02909	 UDP 8833 > 8833
50	3	3.02909	 UDP 8833 > 8833
50	11	3.02909	 UDP 8833 > 8833
50	43	3.02909	 UDP 8833 > 8833
50	55	3.02909	 UDP 8833 > 8833
50	9	3.03297	 UDP 8833 > 8833
50	46	3.03297	 UDP 8833 > 8833
50	48	3.03297	 UDP 8833 > 8833
50	45	3.03297	 UDP 8833 > 8833
50	4	3.03297	 UDP 8833 > 8833
50	56	3.03297	 UDP 8833 > 8833
50	10	3.03297	 UDP 8833 > 8833
50	33	3.03297	 UDP 8833 > 8833
50	15	3.03297	 UDP 8833 > 8833
50	44	3.03297	 UDP 8833 > 8833
50	41	3.03297	 UDP 8833 > 8833
50	17	3.03297	 UDP 8833 > 8833
50	40	3.03297	 UDP 8833 > 8833
50	18	3.03297	 UDP 8833 > 8833
50	19	3.03297	 UDP 8833 > 8833
50	1	3.03297	 UDP 8833 > 8833
50	23	3.03297	 UDP 8833 > 8833
50	26	3.03297	 UDP 8833 > 8833
50	29	3.03297	 UDP 8833 > 8833
50	16	3.03297	 UDP 8833 > 8833
50	49	3.03297	 UDP 8833 > 8833
50	2	3.03297	 UDP 8833 > 8833
50	21	3.03297	 UDP 8833 > 8833
50	54	3.03297	 UDP 8833 > 8833
50	30	3.03297	 UDP 8833 > 8833
50	38	3.03297	 UDP 8833 > 8833
50	58	3.03297	 UDP 8833 > 8833
50	27	3.03297	 UDP 8833 > 8833
50	6	3.03297	 UDP 8833 > 8833
50	22	3.03297	 UDP 8833 > 8833
50	53	3.03297	 UDP 8833 > 8833
50	12	3.03297	 UDP 8833 > 8833
50	28	3.03297	 UDP 8833 > 8833
50	52	3.03297	 UDP 8833 > 8833
50	7	3.03297	 UDP 8833 > 8833
50	32	3.03297	 UDP 8833 > 8833
50	31	3.03297	 UDP 8833 > 8833
50	20	3.03297	 UDP 8833 > 8833
50	34	3.03297	 UDP 8833 > 8833
50	59	3.03297	 UDP 8833 > 8833
50	47	3.03297	 UDP 8833 > 8833
50	24	3.03297	 UDP 8833 > 8833
50	37	3.03297	 UDP 8833 > 8833
50	60	3.03297	 UDP 8833 > 8833
50	35	3.03297	 UDP 8833 > 8833
50	13	3.03297	 UDP 8833 > 8833
50	51	3.03297	 UDP 8833 > 8833
50	5	3.03297	 UDP 8833 > 8833
50	8	3.03297	 UDP 8833 > 8833
50	42	3.03297	 UDP 8833 > 8833
50	57	3.03297	 UDP 8833 > 8833
50	25	3.03297	 UDP 8833 > 8833
50	36	3.03297	 UDP 8833 > 8833
50	0	3.03297	 UDP 8833 > 8833
50	14	3.03297	 UDP 8833 > 8833
50	39	3.03297	 UDP 8833 > 8833
50	3	3.03297	 UDP 8833 > 8833
50	11	3.03297	 UDP 8833 > 8833
50	43	3.03297	 UDP 8833 > 8833
50	55	3.03297	 UDP 8833 > 8833
50	9	3.03407	 UDP 8833 > 8833
50	46	3.03407	 UDP 8833 > 8833
50	48	3.03407	 UDP 8833 > 8833
50	45	3.03407	 UDP 8833 > 8833
50	4	3.03407	 UDP 8833 > 8833
50	56	3.03407	 UDP 8833 > 8833
50	10	3.03407	 UDP 8833 > 8833
50	33	3.03407	 UDP 8833 > 8833
50	15	3.03407	 UDP 8833 > 8833
50	44	3.03407	 UDP 8833 > 8833
50	41	3.03407	 UDP 8833 > 8833
50	17	3.03407	 UDP 8833 > 8833
50	40	3.03407	 UDP 8833 > 8833
50	18	3.03407	 UDP 8833 > 8833
50	19	3.03407	 UDP 8833 > 8833
50	1	3.03407	 UDP 8833 > 8833
50	23	3.03407	 UDP 8833 > 8833
50	26	3.03407	 UDP 8833 > 8833
50	29	3.03407	 UDP 8833 > 8833
50	16	3.03407	 UDP 8833 > 8833
50	49	3.03407	 UDP 8833 > 8833
50	2	3.03407	 UDP 8833 > 8833
50	21	3.03407	 UDP 8833 > 8833
50	54	3.03407	 UDP 8833 > 8833
50	30	3.03407	 UDP 8833 > 8833
50	38	3.03407	 UDP 8833 > 8833
50	58	3.03407	 UDP 8833 > 8833
50	27	3.03407	 UDP 8833 > 8833
50	6	3.03407	 UDP 8833 > 8833
50	22	3.03407	 UDP 8833 > 8833
50	53	3.03407	 UDP 8833 > 8833
50	12	3.03407	 UDP 8833 > 8833
50	28	3.03407	 UDP 8833 > 8833
50	52	3.03407	 UDP 8833 > 8833
50	7	3.03407	 UDP 8833 > 8833
50	32	3.03407	 UDP 8833 > 8833
50	31	3.03407	 UDP 8833 > 8833
50	20	3.03407	 UDP 8833 > 8833
50	34	3.03407	 UDP 8833 > 8833
50	59	3.03407	 UDP 8833 > 8833
50	47	3.03407	 UDP 8833 > 8833
50	24	3.03407	 UDP 8833 > 8833
50	37	3.03407	 UDP 8833 > 8833
50	60	3.03407	 UDP 8833 > 8833
50	35	3.03407	 UDP 8833 > 8833
50	13	3.03407	 UDP 8833 > 8833
50	51	3.03407	 UDP 8833 > 8833
50	5	3.03407	 UDP 8833 > 8833
50	8	3.03407	 UDP 8833 > 8833
50	42	3.03407	 UDP 8833 > 8833
50	57	3.03407	 UDP 8833 > 8833
50	25	3.03407	 UDP 8833 > 8833
50	36	3.03407	 UDP 8833 > 8833
50	0	3.03407	 UDP 8833 > 8833
50	14	3.03407	 UDP 8833 > 8833
50	39	3.03407	 UDP 8833 > 8833
50	3	3.03407	 UDP 8833 > 8833
50	11	3.03407	 UDP 8833 > 8833
50	43	3.03407	 UDP 8833 > 8833
24	13	7.03546	 UDP 8833 > 8833
24	35	7.03546	 UDP 8833 > 8833
24	51	7.03546	 UDP 8833 > 8833
24	36	7.03546	 UDP 8833 > 8833
24	53	7.03546	 UDP 8833 > 8833
24	21	7.03546	 UDP 8833 > 8833
24	30	7.03546	 UDP 8833 > 8833
24	38	7.03546	 UDP 8833 > 8833
24	26	7.03546	 UDP 8833 > 8833
24	6	7.03546	 UDP 8833 > 8833
24	47	7.03546	 UDP 8833 > 8833
24	11	7.03546	 UDP 8833 > 8833
24	12	7.03546	 UDP 8833 > 8833
24	1	7.03546	 UDP 8833 > 8833
24	5	7.03546	 UDP 8833 > 8833
24	41	7.03546	 UDP 8833 > 8833
24	29	7.03546	 UDP 8833 > 8833
24	16	7.03546	 UDP 8833 > 8833
24	40	7.03546	 UDP 8833 > 8833
24	10	7.03546	 UDP 8833 > 8833
24	27	7.03546	 UDP 8833 > 8833
24	19	7.03546	 UDP 8833 > 8833
24	14	7.03546	 UDP 8833 > 8833
24	39	7.03546	 UDP 8833 > 8833
24	7	7.03546	 UDP 8833 > 8833
24	49	7.03546	 UDP 8833 > 8833
24	18	7.03546	 UDP 8833 > 8833
24	44	7.03546	 UDP 8833 > 8833
24	8	7.03546	 UDP 8833 > 8833
24	23	7.03546	 UDP 8833 > 8833
24	59	7.03546	 UDP 8833 > 8833
24	34	7.03546	 UDP 8833 > 8833
24	54	7.03546	 UDP 8833 > 8833
24	9	7.03546	 UDP 8833 > 8833
24	17	7.03546	 UDP 8833 > 8833
24	28	7.03546	 UDP 8833 > 8833
24	52	7.03546	 UDP 8833 > 8833
24	0	7.03546	 UDP 8833 > 8833
24	22	7.03546	 UDP 8833 > 8833
24	50	7.03546	 UDP 8833 > 8833
24	4	7.03546	 UDP 8833 > 8833
24	2	7.03546	 UDP 8833 > 8833
24	45	7.03546	 UDP 8833 > 8833
24	48	7.03546	 UDP 8833 > 8833
24	46	7.03546	 UDP 8833 > 8833
24	42	7.03546	 UDP 8833 > 8833
24	56	7.03546	 UDP 8833 > 8833
24	3	7.03546	 UDP 8833 > 8833
24	32	7.03546	 UDP 8833 > 8833
24	60	7.03546	 UDP 8833 > 8833
24	57	7.03546	 UDP 8833 > 8833
24	33	7.03546	 UDP 8833 > 8833
24	15	7.03546	 UDP 8833 > 8833
24	55	7.03546	 UDP 8833 > 8833
24	20	7.03546	 UDP 8833 > 8833
24	43	7.03546	 UDP 8833 > 8833
24	58	7.03546	 UDP 8833 > 8833
24	31	7.03546	 UDP 8833 > 8833
24	37	7.03546	 UDP 8833 > 8833
54	22	7.04499	 UDP 8833 > 8833
54	2	7.04499	 UDP 8833 > 8833
54	49	7.04499	 UDP 8833 > 8833
54	28	7.04499	 UDP 8833 > 8833
54	52	7.04499	 UDP 8833 > 8833
54	27	7.04499	 UDP 8833 > 8833
54	44	7.04499	 UDP 8833 > 8833
54	16	7.04499	 UDP 8833 > 8833
54	7	7.04499	 UDP 8833 > 8833
54	29	7.04499	 UDP 8833 > 8833
54	32	7.04499	 UDP 8833 > 8833
54	34	7.04499	 UDP 8833 > 8833
54	59	7.04499	 UDP 8833 > 8833
54	41	7.04499	 UDP 8833 > 8833
54	60	7.04499	 UDP 8833 > 8833
54	20	7.04499	 UDP 8833 > 8833
54	12	7.04499	 UDP 8833 > 8833
54	6	7.04499	 UDP 8833 > 8833
54	58	7.04499	 UDP 8833 > 8833
54	9	7.04499	 UDP 8833 > 8833
54	33	7.04499	 UDP 8833 > 8833
54	38	7.04499	 UDP 8833 > 8833
54	15	7.04499	 UDP 8833 > 8833
54	42	7.04499	 UDP 8833 > 8833
54	57	7.04499	 UDP 8833 > 8833
54	8	7.04499	 UDP 8833 > 8833
54	47	7.04499	 UDP 8833 > 8833
54	56	7.04499	 UDP 8833 > 8833
54	31	7.04499	 UDP 8833 > 8833
54	50	7.04499	 UDP 8833 > 8833
54	25	7.04499	 UDP 8833 > 8833
54	26	7.04499	 UDP 8833 > 8833
54	5	7.04499	 UDP 8833 > 8833
54	10	7.04499	 UDP 8833 > 8833
54	21	7.04499	 UDP 8833 > 8833
54	0	7.04499	 UDP 8833 > 8833
54	3	7.04499	 UDP 8833 > 8833
54	46	7.04499	 UDP 8833 > 8833
54	48	7.04499	 UDP 8833 > 8833
54	1	7.04499	 UDP 8833 > 8833
54	30	7.04499	 UDP 8833 > 8833
54	43	7.04499	 UDP 8833 > 8833
54	45	7.04499	 UDP 8833 > 8833
54	55	7.04499	 UDP 8833 > 8833
54	4	7.04499	 UDP 8833 > 8833
54	37	7.04499	 UDP 8833 > 8833
54	14	7.04499	 UDP 8833 > 8833
54	39	7.04499	 UDP 8833 > 8833
54	24	7.04499	 UDP 8833 > 8833
54	40	7.04499	 UDP 8833 > 8833
54	53	7.04499	 UDP 8833 > 8833
54	13	7.04499	 UDP 8833 > 8833
54	19	7.04499	 UDP 8833 > 8833
54	51	7.04499	 UDP 8833 > 8833
54	35	7.04499	 UDP 8833 > 8833
54	18	7.04499	 UDP 8833 > 8833
54	17	7.04499	 UDP 8833 > 8833
54	23	7.04499	 UDP 8833 > 8833
54	36	7.04499	 UDP 8833 > 8833
54	11	7.04499	 UDP 8833 > 8833
44	29	8.02649	 UDP 8833 > 8833
44	49	8.02649	 UDP 8833 > 8833
44	16	8.02649	 UDP 8833 > 8833
44	41	8.02649	 UDP 8833 > 8833
44	54	8.02649	 UDP 8833 > 8833
44	2	8.02649	 UDP 8833 > 8833
44	27	8.02649	 UDP 8833 > 8833
44	9	8.02649	 UDP 8833 > 8833
44	22	8.02649	 UDP 8833 > 8833
44	28	8.02649	 UDP 8833 > 8833
44	52	8.02649	 UDP 8833 > 8833
44	7	8.02649	 UDP 8833 > 8833
44	6	8.02649	 UDP 8833 > 8833
44	38	8.02649	 UDP 8833 > 8833
44	50	8.02649	 UDP 8833 > 8833
44	12	8.02649	 UDP 8833 > 8833
44	33	8.02649	 UDP 8833 > 8833
44	56	8.02649	 UDP 8833 > 8833
44	10	8.02649	 UDP 8833 > 8833
44	15	8.02649	 UDP 8833 > 8833
44	32	8.02649	 UDP 8833 > 8833
44	26	8.02649	 UDP 8833 > 8833
44	59	8.02649	 UDP 8833 > 8833
44	34	8.02649	 UDP 8833 > 8833
44	58	8.02649	 UDP 8833 > 8833
44	21	8.02649	 UDP 8833 > 8833
44	46	8.02649	 UDP 8833 > 8833
44	20	8.02649	 UDP 8833 > 8833
44	48	8.02649	 UDP 8833 > 8833
44	60	8.02649	 UDP 8833 > 8833
44	1	8.02649	 UDP 8833 > 8833
44	47	8.02649	 UDP 8833 > 8833
44	30	8.02649	 UDP 8833 > 8833
44	45	8.02649	 UDP 8833 > 8833
44	4	8.02649	 UDP 8833 > 8833
44	31	8.02649	 UDP 8833 > 8833
44	40	8.02649	 UDP 8833 > 8833
44	8	8.02649	 UDP 8833 > 8833
44	19	8.02649	 UDP 8833 > 8833
44	53	8.02649	 UDP 8833 > 8833
44	5	8.02649	 UDP 8833 > 8833
44	42	8.02649	 UDP 8833 > 8833
44	18	8.02649	 UDP 8833 > 8833
44	57	8.02649	 UDP 8833 > 8833
44	24	8.02649	 UDP 8833 > 8833
44	17	8.02649	 UDP 8833 > 8833
44	13	8.02649	 UDP 8833 > 8833
44	23	8.02649	 UDP 8833 > 8833
44	25	8.02649	 UDP 8833 > 8833
44	35	8.02649	 UDP 8833 > 8833
44	0	8.02649	 UDP 8833 > 8833
44	51	8.02649	 UDP 8833 > 8833
44	37	8.02649	 UDP 8833 > 8833
44	3	8.02649	 UDP 8833 > 8833
44	14	8.02649	 UDP 8833 > 8833
44	39	8.02649	 UDP 8833 > 8833
44	43	8.02649	 UDP 8833 > 8833
44	55	8.02649	 UDP 8833 > 8833
44	36	8.02649	 UDP 8833 > 8833
44	11	8.02649	 UDP 8833 > 8833
55	43	8.03001	 UDP 8833 > 8833
55	3	8.03001	 UDP 8833 > 8833
55	25	8.03001	 UDP 8833 > 8833
55	42	8.03001	 UDP 8833 > 8833
55	57	8.03001	 UDP 8833 > 8833
55	0	8.03001	 UDP 8833 > 8833
55	8	8.03001	 UDP 8833 > 8833
55	34	8.03001	 UDP 8833 > 8833
55	59	8.03001	 UDP 8833 > 8833
55	60	8.03001	 UDP 8833 > 8833
55	52	8.03001	 UDP 8833 > 8833
55	5	8.03001	 UDP 8833 > 8833
55	7	8.03001	 UDP 8833 > 8833
55	28	8.03001	 UDP 8833 > 8833
55	39	8.03001	 UDP 8833 > 8833
55	14	8.03001	 UDP 8833 > 8833
55	22	8.03001	 UDP 8833 > 8833
55	32	8.03001	 UDP 8833 > 8833
55	27	8.03001	 UDP 8833 > 8833
55	20	8.03001	 UDP 8833 > 8833
55	47	8.03001	 UDP 8833 > 8833
55	54	8.03001	 UDP 8833 > 8833
55	49	8.03001	 UDP 8833 > 8833
55	12	8.03001	 UDP 8833 > 8833
55	2	8.03001	 UDP 8833 > 8833
55	16	8.03001	 UDP 8833 > 8833
55	6	8.03001	 UDP 8833 > 8833
55	29	8.03001	 UDP 8833 > 8833
55	44	8.03001	 UDP 8833 > 8833
55	38	8.03001	 UDP 8833 > 8833
55	41	8.03001	 UDP 8833 > 8833
55	58	8.03001	 UDP 8833 > 8833
55	31	8.03001	 UDP 8833 > 8833
55	51	8.03001	 UDP 8833 > 8833
55	13	8.03001	 UDP 8833 > 8833
55	24	8.03001	 UDP 8833 > 8833
55	26	8.03001	 UDP 8833 > 8833
55	36	8.03001	 UDP 8833 > 8833
55	9	8.03001	 UDP 8833 > 8833
55	21	8.03001	 UDP 8833 > 8833
55	33	8.03001	 UDP 8833 > 8833
55	15	8.03001	 UDP 8833 > 8833
55	11	8.03001	 UDP 8833 > 8833
55	35	8.03001	 UDP 8833 > 8833
55	37	8.03001	 UDP 8833 > 8833
